"00:00:00","00:10:00","00:20:00","00:30:00","00:40:00","00:50:00","01:00:00","01:10:00","01:20:00","01:30:00","01:40:00","01:50:00","02:00:00","02:10:00","02:20:00","02:30:00","02:40:00","02:50:00","03:00:00","03:10:00","03:20:00","03:30:00","03:40:00","03:50:00","04:00:00","04:10:00","04:20:00","04:30:00","04:40:00","04:50:00","05:00:00","05:10:00","05:20:00","05:30:00","05:40:00","05:50:00","06:00:00","06:10:00","06:20:00","06:30:00","06:40:00","06:50:00","07:00:00","07:10:00","07:20:00","07:30:00","07:40:00","07:50:00","08:00:00","08:10:00","08:20:00","08:30:00","08:40:00","08:50:00","09:00:00","09:10:00","09:20:00","09:30:00","09:40:00","09:50:00","10:00:00","10:10:00","10:20:00","10:30:00","10:40:00","10:50:00","11:00:00","11:10:00","11:20:00","11:30:00","11:40:00","11:50:00","12:00:00","12:10:00","12:20:00","12:30:00","12:40:00","12:50:00","13:00:00","13:10:00","13:20:00","13:30:00","13:40:00","13:50:00","14:00:00","14:10:00","14:20:00","14:30:00","14:40:00","14:50:00","15:00:00","15:10:00","15:20:00","15:30:00","15:40:00","15:50:00","16:00:00","16:10:00","16:20:00","16:30:00","16:40:00","16:50:00","17:00:00","17:10:00","17:20:00","17:30:00","17:40:00","17:50:00","18:00:00","18:10:00","18:20:00","18:30:00","18:40:00","18:50:00","19:00:00","19:10:00","19:20:00","19:30:00","19:40:00","19:50:00","20:00:00","20:10:00","20:20:00","20:30:00","20:40:00","20:50:00","21:00:00","21:10:00","21:20:00","21:30:00","21:40:00","21:50:00","22:00:00","22:10:00","22:20:00","22:30:00","22:40:00","22:50:00","23:00:00","23:10:00","23:20:00","23:30:00","23:40:00","23:50:00"
31.483,31.284,30.656,29.929,29.546,28.616,28.226,27.87,27.543,27.33,26.959,26.648,26.332,26.043,26.022,25.836,25.605,25.494,25.228,25.242,25.357,25.178,24.946,25.084,25.047,25.069,25.041,25.048,25.108,25.223,25.17,25.179,25.495,25.601,25.651,25.82,26.191,27.156,27.614,28.218,28.745,29.281,30.135,31.996,32.833,34.019,34.787,35.473,36.608,38.385,38.886,38.967,38.826,38.378,38.524,39.491,39.312,39.397,39.031,39.04,38.907,39.516,39.548,39.311,39.565,39.422,39.234,39.225,39.504,39.379,39.331,39.443,39.014,38.507,38.456,38.73,38.769,38.739,38.348,38.353,38.251,38.269,37.885,37.552,36.325,36.299,36.822,36.4,36.428,36.188,36.164,36.047,36.245,36.116,36.276,36.313,36.469,36.228,36.288,36.264,36.6,36.599,36.879,36.862,37.234,37.59,38.024,38.36,38.665,39.449,40.115,40.715,41.399,41.725,41.899,41.911,42.074,41.913,42.008,42.063,42.004,42.045,42.06,41.843,41.748,41.411,41.37,41.605,41.347,40.847,40.156,39.643,39.075,39.071,38.872,38.523,37.831,37.144,36.59,35.971,35.422,34.79,34.137,33.496
32.818,31.587,31.531,30.987,30.28,29.803,29.136,28.675,28.188,27.798,27.548,27.163,27.108,26.647,26.344,26.055,25.899,25.853,25.548,25.543,25.226,25.412,25.45,25.404,25.267,25.05,24.967,25.123,24.893,25.143,25.244,25.507,25.364,25.549,25.856,25.87,26.231,27.328,27.659,28.203,28.906,29.424,30.243,31.828,32.696,33.379,34.514,35.446,35.865,37.896,38.13,38.386,38.46,38.367,38.267,39.391,39.58,39.959,40.18,40.473,40.58,41.311,41.388,41.424,41.645,41.571,41.618,42.002,41.92,42.241,42.252,42.166,41.643,41.688,41.533,41.716,41.607,41.812,41.309,41.258,41.283,41.289,40.859,40.445,39.81,39.25,39.175,39.121,38.75,39.117,38.803,38.696,38.888,38.928,38.967,38.897,38.912,38.589,38.821,38.544,38.593,38.606,38.869,38.829,39.028,39.294,39.125,39.623,40.993,39.712,40.272,40.685,41.489,41.901,41.896,41.826,41.944,41.879,41.879,41.97,41.724,41.587,41.629,41.485,41.151,40.996,40.613,40.98,40.59,40.287,39.68,39.087,38.512,38.033,37.872,37.633,36.942,36.497,36.105,35.148,34.775,33.993,33.507,32.906
32.277,31.621,31.534,30.792,30.009,29.886,28.845,28.653,28.455,27.894,27.809,27.075,26.52,26.095,26.158,25.725,25.536,25.684,25.153,24.905,24.898,24.644,24.908,24.724,24.447,24.666,24.6,24.617,24.551,24.732,24.253,24.99,24.859,24.981,25.224,25.377,25.633,26.594,26.953,27.182,28.013,28.78,29.352,30.873,31.675,32.427,33.413,34.023,34.829,36.565,36.822,36.965,36.967,36.784,36.874,36.846,37.107,37.324,37.641,38.446,37.567,37.639,38.827,38.34,38.72,38.691,38.56,38.668,38.698,38.396,38.352,38.241,37.891,37.791,37.798,37.822,37.618,37.708,37.42,37.436,37.404,37.231,36.898,36.404,35.79,35.25,35.102,34.826,34.574,34.459,34.437,34.297,34.462,34.315,34.228,34.39,34.373,34.311,34.217,34.292,34.296,34.228,34.259,34.485,34.592,34.594,35.066,35.028,35.258,35.895,36.431,37.015,37.341,37.82,37.857,38.015,37.955,38.11,38.08,38.209,37.862,37.622,37.602,37.625,37.571,37.3,37.21,37.316,37.131,36.792,36.486,35.973,35.614,35.458,35.4,35.124,34.584,34.125,33.751,33.376,32.947,32.617,31.966,31.569
30.921,30.338,30.294,29.232,28.857,28.205,27.282,27.177,27.092,26.706,26.507,25.804,25.417,25.425,24.794,24.088,24.499,24.212,23.964,23.877,23.804,23.411,23.711,23.115,23.222,23.001,22.826,22.919,23.255,23.103,23.006,23.121,22.906,23.055,23.071,22.808,22.763,22.94,22.856,22.959,22.981,23.217,23.324,23.6,23.732,24.108,24.509,24.745,24.876,25.514,25.577,25.562,25.699,27.533,25.978,26.321,27.176,27.663,27.987,28.368,28.662,29.655,29.746,30.166,30.459,30.415,30.55,30.832,30.59,30.277,30.368,30.312,30.026,29.648,29.757,29.666,29.921,29.802,29.585,29.718,29.752,29.478,29.432,29.56,29.302,29.097,28.954,28.794,29.297,28.506,28.328,27.643,27.659,27.565,27.53,27.509,27.255,27.029,26.944,26.951,27.023,26.878,26.834,26.649,26.826,27.105,27.198,27.697,27.944,28.791,29.536,30.412,30.996,31.742,32.094,32.059,32.247,32.36,32.358,32.493,32.413,32.736,32.785,32.824,32.933,33.005,32.966,33.033,33.117,32.929,32.798,32.703,32.348,32.497,32.737,32.582,32.216,31.778,31.648,31.377,30.968,30.333,29.651,29.59
29.258,28.688,28.366,27.832,27.27,27.307,26.397,26.066,25.716,25.077,24.53,24.559,24.134,23.85,23.591,23.079,22.722,22.95,22.485,22.14,22.232,21.657,21.551,21.57,21.174,21.336,21.319,21.185,21.503,21.245,20.88,21.282,21.275,21.138,21.482,21.372,21.085,21.272,21.262,21.423,21.436,21.473,21.376,21.725,21.447,21.758,21.892,21.935,22.088,22.542,22.103,21.911,21.923,22.241,22.296,23.306,23.085,23.295,23.69,24.021,24.367,25.406,25.467,26.133,26.405,26.584,26.813,27.208,27.501,27.602,27.54,27.711,27.429,27.405,27.481,27.753,27.77,27.96,28.507,27.883,28.179,28.269,28.688,28.405,28.533,28.613,28.599,28.302,28.222,27.779,27.173,26.937,26.965,26.453,26.432,26.597,26.395,25.89,25.708,25.817,25.926,25.891,25.935,25.655,25.821,25.794,26.263,26.39,26.843,27.538,28.157,28.848,29.393,30.283,30.942,30.952,31.37,30.935,31.265,31.66,32.029,31.739,31.775,31.977,32.105,32.288,32.559,33.05,32.774,32.8,32.584,32.368,32.493,32.698,32.885,32.447,32.233,31.653,31.209,30.965,30.52,30.1,29.429,28.865
27.99,27.249,26.895,26.378,25.838,25.077,25.027,24.603,24.39,23.929,23.699,23.302,23.061,23.076,22.673,22.547,22.481,22.245,22.303,22.301,22.252,22.086,21.99,21.986,21.956,22.037,21.664,21.677,21.691,21.895,22.226,22.345,21.666,22.433,22.911,22.932,23.541,24.437,25.003,25.642,26.247,26.919,27.732,29.158,30.161,30.975,31.994,32.568,33.507,35.585,35.861,36.061,36.319,36.055,36.114,36.884,37.17,37.533,37.666,37.629,37.69,38.525,38.417,38.671,38.905,38.845,38.82,39.083,38.997,38.92,38.865,38.598,38.229,37.982,37.713,37.704,37.849,37.796,37.501,37.367,37.507,37.47,36.9,36.739,35.996,35.397,35.248,35.337,35.265,35.113,34.917,35.026,35.045,35.025,35.285,35.126,35.152,35.351,35.195,35.174,35.228,35.41,35.537,35.526,35.841,36.037,36.305,35.511,36.759,37.254,37.949,38.527,39.042,39.605,40.068,40.062,40.221,40.232,40.473,40.373,40.362,40.382,40.212,40.113,39.941,39.439,39.439,39.64,39.368,38.993,38.64,38.065,37.667,37.302,36.881,36.631,36.146,35.816,34.934,34.653,34.078,33.626,33.033,32.154
31.298,30.7,29.962,29.605,29.039,28.42,27.694,27.428,26.775,26.698,26.533,26.135,25.775,25.626,25.417,25.063,25.17,25.112,24.721,24.979,24.692,24.641,24.45,24.517,24.238,24.791,24.602,24.458,24.609,24.423,24.535,25.101,25.04,24.701,25.035,25.205,25.88,26.5,27.28,27.28,27.891,28.632,29.316,31.081,31.862,32.854,33.799,34.773,35.36,37.141,37.297,37.371,37.421,37.164,37.06,37.864,38.212,38.373,38.397,38.196,38.737,38.181,38.782,38.675,38.792,38.837,38.635,38.818,38.567,38.3,38.961,38.24,38.453,38.375,38.205,38.204,37.85,37.939,37.602,37.719,37.641,37.973,37.003,36.895,36.386,35.715,35.561,35.701,35.706,35.649,35.35,35.483,35.553,35.531,35.742,35.699,35.778,35.591,35.661,35.448,35.734,35.811,36.022,36.034,36.225,36.335,36.44,36.852,36.832,37.192,37.705,38.457,39.26,39.534,40.212,40.137,40.295,40.351,40.175,40.22,40.32,40.118,40.307,40.16,39.928,39.656,39.621,39.835,39.608,39.128,38.798,37.951,37.638,37.477,37.235,36.777,36.094,35.445,34.962,34.368,34.141,33.302,32.538,31.77
31.154,30.824,30.104,29.537,29.33,28.682,28.2,27.601,27.538,27.168,26.766,26.544,26.443,26.194,25.911,25.629,25.443,25.421,25.23,25.128,24.897,24.937,24.515,24.739,24.666,24.738,24.646,24.535,24.561,24.587,24.526,24.918,25.008,25.231,25.309,25.711,25.651,26.387,27.364,27.747,28.313,28.911,29.559,30.835,31.956,32.842,33.846,34.389,34.908,36.453,37.147,36.845,37.35,37.176,36.986,37.946,38.062,38.252,38.478,38.128,38.309,39.152,39.057,38.95,38.872,38.875,38.85,38.886,38.722,39.111,38.862,38.68,38.623,38.318,38.231,38.289,38.281,38.068,37.663,37.58,37.565,37.389,37.009,36.902,36.091,35.6,35.431,35.514,35.59,35.31,35.093,34.943,35.305,35.257,35.486,35.559,35.436,35.275,35.171,35.46,35.425,35.37,35.25,35.315,35.657,35.81,35.861,35.991,35.861,36.491,37.036,37.654,38.203,39.172,38.845,38.982,39.02,39.234,39.348,39.469,39.24,39.389,39.386,39.353,39.144,39.018,38.805,39.013,38.858,38.617,38.162,37.313,36.748,36.587,36.443,35.976,35.547,35.093,34.388,33.692,33.214,32.633,32.301,31.507
30.735,30.045,29.977,29.527,29.064,28.522,27.777,27.301,27.173,26.663,26.622,26.383,25.774,25.689,25.676,25.15,25.061,25.014,24.858,24.976,24.96,24.845,24.468,24.656,24.195,24.606,24.348,24.126,24.382,24.001,24.284,24.572,24.841,24.699,24.833,25.003,25.479,26.118,26.558,27.056,27.835,28.583,29.449,30.454,31.518,32.221,33.298,33.97,34.466,36.028,36.025,36.083,36.138,35.996,35.995,36.607,36.935,36.693,36.986,36.984,36.937,37.452,37.377,37.409,37.455,37.406,37.258,37.463,37.283,37.061,36.908,36.779,36.561,36.539,36.427,36.284,36.26,36.247,36.161,36.137,36.168,36.04,35.808,35.112,34.631,34.185,34.012,33.871,33.901,33.797,33.834,33.769,33.646,33.732,33.699,33.74,33.914,33.577,33.792,33.904,34.035,34.04,33.909,34.133,34.679,34.214,34.449,34.642,34.71,34.897,35.558,36.15,36.775,37.337,37.693,37.708,38.036,38.177,38.098,38.203,38.395,38.204,38.217,38.154,38.008,37.649,37.791,38.135,37.607,37.347,36.913,36.055,35.641,35.417,35.379,35.256,34.854,34.115,33.63,33.557,33.128,32.447,31.894,31.125
30.585,30.06,29.819,29.229,28.765,28.521,27.931,27.044,26.866,26.495,26.432,26.037,25.64,25.562,25.099,25.327,24.98,24.813,24.872,24.587,24.539,24.457,24.357,24.404,24.084,24.025,24.143,24.127,24.26,24.385,24.209,24.417,24.519,24.439,24.479,24.965,25.197,25.826,26.599,26.78,27.273,28.132,28.875,30.374,31.009,31.596,32.546,32.98,33.732,35.308,35.516,35.491,35.493,35.374,35.177,35.858,36.093,36.105,36.097,36.039,35.863,36.445,36.46,36.293,36.458,36.369,36.109,36.351,36.385,36.061,35.933,35.713,35.256,35.321,35.387,35.165,34.982,34.996,34.789,34.675,34.858,34.645,33.994,33.687,33.296,32.639,32.652,32.519,32.245,31.993,31.743,31.896,31.958,31.857,31.681,32,31.783,31.941,31.932,31.956,32.063,32.017,32.159,32.429,32.339,32.293,32.694,32.899,33.157,33.495,33.912,34.55,35.063,35.948,36.312,36.319,36.441,36.403,36.444,36.458,36.346,36.261,36.258,36.151,36.242,35.855,36.078,36.223,35.958,35.586,35.205,34.829,34.5,34.415,34.433,33.95,33.606,33.315,32.74,32.554,32.159,31.755,31.23,30.681
30.251,30.142,29.554,29.403,29.065,28.616,27.628,27.493,27.125,26.869,26.299,26.217,25.62,25.257,24.742,24.79,24.635,24.609,24.187,24.177,23.981,23.606,23.641,23.412,23.35,23.386,23.143,22.769,22.795,22.922,22.828,22.932,22.917,22.798,22.865,22.449,22.781,23.083,23.183,23.084,23.235,23.327,23.371,24.246,24.299,24.227,24.626,24.786,25.365,25.69,26.032,25.784,26.043,26.57,26.634,27.801,28.172,28.24,29.176,29.555,29.91,31.1,31.056,31.031,31.486,31.541,31.177,31.891,31.737,31.799,31.781,31.485,31.09,31.328,31.209,31.43,31.417,31.12,31.261,31.319,31.552,31.299,31.135,31.221,31.026,30.759,30.286,30.077,30.083,29.95,29.443,28.904,28.847,28.682,28.892,28.699,28.096,28.095,28.667,28.206,27.919,27.873,27.916,27.825,27.878,27.917,28.121,28.454,28.74,29.536,29.676,30.347,31.163,31.665,31.974,32.243,32.51,32.65,32.673,32.66,32.61,32.959,32.973,33.169,33.193,33.215,33.414,33.69,33.514,33.489,33.379,32.864,32.985,32.528,32.613,32.333,32.163,32.127,31.502,31.117,31.096,30.789,30.47,30.299
29.812,28.994,28.543,27.92,27.204,27.106,26.785,26.21,26.058,25.398,24.971,24.509,24.615,23.888,23.817,23.627,23.25,23.061,22.713,22.455,22.438,22.341,22.092,21.739,21.816,21.839,21.628,21.707,21.717,21.526,21.298,21.69,21.715,21.716,21.727,21.698,21.75,21.765,21.67,21.683,21.751,21.848,22.051,22.219,22.341,22.144,22.227,22.47,22.297,22.693,22.633,22.423,22.598,22.68,23.012,24.343,24.495,24.592,25.447,25.613,26.565,27.6,27.97,28.591,28.557,29.06,29.272,29.87,29.951,30.174,30.305,30.606,30.513,30.585,30.503,30.851,30.87,31.085,30.888,31.16,31.507,31.73,31.862,31.924,31.905,31.631,31.28,31.222,30.774,30.863,30.277,29.622,29.419,29.279,28.9,28.979,28.865,28.209,28.259,28.177,28.069,27.992,27.793,27.584,27.585,27.401,27.638,27.845,28.334,28.91,29.36,29.698,30.465,32.256,30.854,31.35,31.873,32.525,32.662,32.671,32.686,33.082,33.223,33.28,33.42,33.435,33.636,33.954,33.717,33.816,33.495,33.374,33.088,33.44,33.204,32.647,32.19,31.783,31.425,31.199,30.494,30.167,29.66,28.815
28.022,26.964,27.174,26.445,25.841,25.657,25.201,24.573,24.236,23.779,23.539,23.299,23.321,23.155,23.042,22.55,22.566,22.463,22.459,22.536,22.17,21.683,21.729,21.559,21.512,21.756,21.685,21.505,21.322,21.767,21.773,22.401,22.41,22.477,22.585,23.19,23.657,24.459,24.998,25.318,26.074,27,27.942,29.482,30.315,31.366,32.158,33.029,33.607,35.49,35.596,35.73,35.974,35.916,35.691,36.888,37.139,37.444,37.723,37.907,37.822,38.454,38.783,38.471,38.685,38.807,38.928,38.994,39.003,38.822,38.937,38.746,38.948,38.815,38.705,38.71,38.624,38.463,38.432,38.364,38.141,38.075,37.882,37.43,36.894,36.284,36.327,36.106,36.166,35.961,35.652,35.86,35.946,35.813,36.109,36.042,36.196,35.937,35.941,36.06,36.032,35.762,35.969,35.823,36.09,36.24,36.311,36.434,36.571,36.736,36.953,37.434,39.045,38.01,38.754,38.92,39.137,39.251,39.268,39.201,38.978,38.88,38.94,38.762,38.762,38.371,38.464,39.017,38.527,38.2,37.791,36.979,36.654,36.543,36.121,35.876,35.358,34.703,34.013,33.661,33.186,32.659,32.002,31.548
30.324,29.977,29.693,29.087,28.72,27.846,27.387,27.158,26.731,26.268,26.194,25.71,25.373,25.504,25.308,25.031,24.719,24.844,24.227,24.485,24.651,24.484,24.124,24.325,23.914,24.178,24.201,23.974,24.07,23.932,24.049,24.039,24.379,24.692,24.477,24.984,25.259,26.162,26.801,27.236,27.811,28.398,28.977,30.664,31.508,32.367,33.419,34.001,34.379,36.509,36.477,36.643,36.67,36.548,36.368,37.322,37.58,37.803,38.035,37.924,37.973,38.585,38.633,38.675,38.595,38.637,38.783,38.576,38.597,38.41,38.391,38.237,38.141,37.805,37.928,37.956,38.01,37.797,37.683,37.751,37.83,37.758,37.212,37.038,36.411,35.878,35.845,35.679,35.572,35.441,35.325,35.318,35.724,35.674,35.645,35.589,35.657,35.573,35.641,35.727,35.799,35.848,35.788,35.956,36.015,36.313,36.282,36.363,36.643,36.823,37.22,37.686,38.386,39.102,39.361,39.538,39.572,39.559,39.695,39.903,39.815,39.804,39.86,39.642,39.552,39.107,39.326,39.582,39.103,38.87,38.345,37.579,37.108,37.042,36.564,36.242,35.788,34.821,34.395,34.134,33.597,32.789,32.662,31.77
31.275,30.331,30.069,28.912,28.719,27.886,27.32,26.988,26.955,26.127,26.171,25.727,25.498,25.4,25.144,24.642,24.638,24.658,24.203,24.227,24.38,23.978,23.815,24.018,23.805,23.699,24.011,23.572,23.721,23.744,23.497,23.846,24.281,24.066,24.193,24.376,24.71,25.775,25.96,26.648,27.264,27.537,28.598,30.212,31.209,31.778,32.904,33.702,34.207,35.701,36,36.037,35.891,35.71,35.422,36.395,36.599,36.674,36.784,36.764,36.685,37.35,37.745,37.416,37.663,37.801,37.498,37.736,37.687,37.503,37.249,37.364,37.135,37.259,37.174,37.252,37.186,37.3,36.958,37.011,37.165,37.032,36.91,36.425,35.771,35.587,35.299,35.055,35.019,34.886,34.827,34.888,34.941,34.802,34.786,34.949,34.842,34.768,34.864,34.851,35.152,35.071,35.181,35.206,35.394,35.295,35.598,35.656,35.841,35.927,36.232,36.721,37.546,38.362,38.932,39.072,39.242,39.249,39.24,39.032,39.118,39.318,39.091,39.183,38.882,38.833,38.892,39.087,38.755,38.448,37.888,37.315,36.627,36.914,36.665,36.129,35.671,35.069,34.339,34.102,33.368,32.769,32.161,31.767
30.881,30.08,30.087,29.119,28.891,28.302,27.24,27.049,26.842,26.642,26.659,26.258,25.488,25.391,25.405,24.909,25.229,24.974,24.713,24.63,24.721,24.515,24.508,24.338,24.286,23.989,23.95,23.977,24.267,23.885,24.047,24.301,24.549,24.589,24.601,24.852,25.248,25.815,26.761,27.179,27.671,28.368,28.918,30.89,31.777,32.227,33.536,33.887,34.253,35.896,36.282,36.32,36.281,36.356,36.447,37.241,37.61,37.776,38.096,38.085,37.89,38.416,38.411,38.696,38.614,38.631,38.277,38.683,38.618,38.753,38.527,38.714,38.478,38.507,38.381,38.498,38.382,38.518,38.286,38.117,38.248,38.181,37.66,37.511,36.901,36.184,35.967,35.893,35.812,35.697,35.407,35.411,35.286,35.451,35.426,35.528,35.613,35.238,35.449,35.421,35.613,35.672,35.508,35.648,35.77,35.881,36.018,36.048,36.109,36.143,36.327,36.948,37.567,38.289,38.598,39.062,38.676,38.921,39.213,39.352,39.076,38.956,38.931,38.913,38.803,38.593,38.605,38.733,38.652,38.003,37.702,36.923,36.327,36.728,36.442,36.048,35.454,35.17,34.167,33.96,33.617,32.518,31.943,31.405
30.492,30.097,29.478,28.933,28.711,28.028,27.177,26.787,26.665,26.206,25.922,26.005,25.604,25.46,24.992,24.822,24.706,24.531,24.549,24.443,24.194,24.487,24.058,24.142,23.915,23.849,23.956,24.01,23.954,24.028,24.082,24.505,24.352,24.444,24.668,24.611,25.292,26.131,26.649,26.859,27.464,27.968,28.915,30.25,31.391,31.832,33.014,33.623,33.969,35.862,35.97,35.886,36.054,36.003,36.107,36.889,37.203,37.289,37.551,37.674,37.566,38.021,38.255,37.977,38.256,38.16,38.017,38.291,38.316,38.306,38.105,37.858,37.542,37.534,37.408,37.227,37.375,37.494,37.229,37.235,36.907,36.664,36.425,36.221,35.721,35.198,35.137,35.11,35.001,34.768,34.668,34.404,34.499,34.524,34.522,34.634,34.515,34.432,34.346,34.359,34.428,34.54,34.645,34.607,34.536,34.522,34.801,35.044,35.462,35.523,35.826,36.286,36.893,37.691,37.994,38.305,38.738,38.86,38.702,38.669,38.569,38.483,38.538,38.615,38.53,38.228,38.389,38.561,38.237,38.073,37.635,37.087,36.77,36.683,36.813,36.417,35.822,35.535,35.181,34.599,34.332,33.728,33.037,32.794
32.021,31.751,31.445,30.608,30.034,29.561,28.874,28.39,28.137,27.593,27.07,26.639,26.35,25.853,25.695,25.505,25.254,24.95,24.853,24.556,24.295,24.333,24.166,24.166,23.946,23.906,23.772,23.556,23.479,23.223,23.328,23.348,23.251,23.547,23.512,23.385,23.37,23.357,23.706,23.794,23.767,23.793,24.105,24.542,24.67,24.783,25.175,25.495,25.548,26.385,26.045,26.45,26.695,27.017,27.552,28.271,28.756,29.334,29.571,29.999,30.529,31.369,31.559,31.81,32.107,32.051,31.873,32.318,31.981,31.991,31.991,31.951,31.589,31.338,31.459,31.418,31.504,31.469,31.17,31.19,31.464,31.318,31.309,31.328,31.119,30.671,30.584,30.438,29.721,30.013,29.889,29.757,29.633,29.278,29.302,29.306,29.338,29.152,28.807,28.871,28.771,28.797,28.782,28.7,28.544,28.864,29.161,29.085,29.483,29.963,30.543,31.036,31.764,32.184,32.932,33.586,33.889,34.001,34.26,34.297,34.386,34.495,34.611,34.7,34.915,34.751,34.855,35.212,35.003,34.815,34.727,34.473,34.266,34.35,34.421,34.106,33.824,33.695,33.158,33.081,32.683,32.231,31.794,31.28
30.705,30.042,29.612,29.08,28.728,28.353,27.688,27.241,26.64,26.116,25.978,25.582,25.04,24.772,24.268,23.812,23.506,23.334,23.277,22.939,22.856,22.506,22.479,22.443,22.143,22.299,22.128,22.083,21.858,21.762,21.853,22.027,22.1,21.852,22.078,21.973,22.064,22.147,21.974,22.295,22.096,22.151,22.361,22.784,22.649,22.692,22.803,22.458,22.694,23.216,22.978,23.11,23.351,23.618,23.543,24.262,24.437,24.867,25.142,25.252,25.629,26.293,26.775,26.978,27.024,27.046,27.245,27.755,27.786,27.946,27.934,28.09,27.885,27.581,27.619,27.467,27.546,27.622,27.868,28.021,28.078,28.155,28.638,28.762,28.764,28.92,28.675,28.553,28.267,28.134,27.909,27.64,27.502,27.171,27.166,27.201,26.953,26.744,26.792,26.377,26.432,26.343,26.584,26.243,26.349,26.32,26.255,26.807,26.982,27.445,27.867,28.259,29.126,30.127,31.225,31.768,32.016,31.978,32.163,32.447,32.82,32.983,33.074,33.093,33.256,33.124,33.638,34.2,34.046,33.949,33.658,33.387,33.527,33.503,33.532,33.336,32.909,32.556,31.948,31.551,31.193,30.484,29.518,29.183
28.242,27.706,27.132,26.635,25.999,25.727,25.322,24.818,24.617,24.007,23.769,23.348,23.342,23.143,23.026,22.622,22.723,22.545,22.48,22.168,22.026,21.955,21.824,22.087,21.782,21.847,21.859,21.853,21.575,21.831,21.958,22.137,22.378,22.385,22.532,22.968,23.472,24.674,25.409,26.034,26.705,27.293,28.134,29.707,30.844,31.51,32.241,33.032,33.571,35.306,35.792,35.7,35.888,35.805,35.679,36.829,36.921,37.262,37.365,37.481,37.681,38.037,38.029,38.064,37.94,37.924,37.952,38.085,38.068,37.841,37.749,37.708,37.456,37.537,37.359,37.129,37.26,37.243,37.047,36.858,36.965,36.641,36.357,36.069,35.687,35.079,34.871,34.889,34.777,34.638,34.718,34.566,34.625,34.6,34.559,34.574,34.648,34.522,34.52,34.487,34.577,34.573,34.677,34.433,34.465,34.62,34.718,34.799,35.167,35.336,35.44,35.755,36.632,37.378,37.625,37.703,37.863,37.88,38.115,38.442,38.31,38.517,38.673,38.538,38.492,38.382,38.001,38.205,38.074,37.512,37.232,36.54,36.005,35.771,35.608,35.218,34.821,34.322,33.62,33.319,32.677,32.055,31.568,30.898
30.126,29.496,28.971,28.397,27.905,27.427,26.768,26.606,26.127,25.888,25.536,25.369,25.185,24.547,24.458,24.34,24.334,24.303,23.886,24.205,23.871,23.628,23.986,23.818,23.797,23.779,23.817,23.654,23.613,23.68,23.643,23.727,24.022,24.212,24.312,24.574,24.806,25.643,26.316,26.604,27.424,27.867,28.759,30.218,31.107,32.103,32.902,33.623,33.879,35.551,35.843,35.939,36.053,35.965,35.82,36.658,36.955,36.994,37.244,37.074,37.144,37.757,37.704,37.834,37.738,37.774,37.681,37.972,37.783,37.608,37.56,37.374,37.239,37.093,36.994,36.81,36.73,36.878,36.636,36.519,36.546,36.356,35.74,35.272,34.688,33.946,34.072,33.863,33.761,33.495,33.549,33.17,33.297,33.705,33.435,33.68,33.243,33.579,33.181,33.488,33.511,33.446,33.414,33.537,33.631,33.859,34.141,34.19,34.341,34.381,34.756,35.28,35.877,36.683,37.228,37.495,37.864,37.997,38.276,38.283,38.36,38.202,38.051,38.156,38.033,37.889,37.831,37.982,37.851,37.301,37.005,36.626,35.941,36.228,36.013,35.496,35.145,34.698,34.171,33.489,33.351,32.493,31.797,31.411
30.674,30.045,29.322,29.193,28.46,28.121,27.665,27.13,26.538,26.526,26.085,25.886,25.405,25.282,25.156,25.094,24.799,24.782,24.51,24.415,24.547,24.531,24.469,24.352,24.328,24.167,24.438,24.343,24.446,24.444,24.266,24.773,24.907,24.973,24.817,25.381,25.501,26.459,27.059,27.514,28.332,28.801,29.452,30.914,32.037,32.953,33.752,34.453,34.778,36.21,36.479,36.323,36.297,36.297,36.044,36.764,36.77,36.905,36.685,36.868,36.666,37.165,37.084,37.03,37.012,36.871,36.774,37.121,37.002,36.763,36.651,36.491,36.303,36.169,36.07,36.331,35.956,36.093,35.902,35.849,35.636,35.559,35.116,34.96,34.169,33.687,33.514,33.557,33.092,33.382,33.392,33.23,33.157,33.159,33.319,33.48,33.343,33.094,33.289,33.322,33.44,33.431,33.544,33.36,33.486,33.734,33.722,33.982,34.139,34.12,34.402,34.931,35.384,35.994,36.662,37.397,37.855,37.86,38.312,38.509,38.48,38.543,38.671,38.681,38.438,38.428,38.432,38.622,38.394,37.964,37.547,36.91,36.726,36.64,36.553,36.067,35.614,35.068,34.545,34.074,33.375,32.676,32.385,31.664
